trial_id,avg_lead_time,max_delay,scenario
231,5.520044214755106,22.809448387682068,Southeast Asia's Megafire
232,6.483234249985038,16.10164661487588,Southeast Asia's Megafire
233,5.520045934141997,19.696068648118327,Southeast Asia's Megafire
234,2.7430909568798865,14.230283678948608,Southeast Asia's Megafire
235,7.5686450128994185,28.783710007111658,Southeast Asia's Megafire
236,5.428289895107012,19.279356836244276,Southeast Asia's Megafire
237,4.3832618980857,13.504733415941535,Southeast Asia's Megafire
238,7.526564181526837,25.06475882281954,Southeast Asia's Megafire
239,3.8975065011152026,12.711565807615639,Southeast Asia's Megafire
240,5.6722072672340795,19.024501460763517,Southeast Asia's Megafire
241,3.4909741793089517,11.316415251914698,Southeast Asia's Megafire
242,4.495717220058174,15.492153162626366,Southeast Asia's Megafire
243,7.028968494523824,23.654979429287188,Southeast Asia's Megafire
244,5.656426383944215,16.223207552151166,Southeast Asia's Megafire
245,8.971711413513443,18.23810150712444,Southeast Asia's Megafire
246,5.66687655081065,17.89936788950392,Southeast Asia's Megafire
247,4.281521161051395,14.298859409310726,Southeast Asia's Megafire
248,9.181817342079858,26.8345492169352,Southeast Asia's Megafire
249,8.121678574666037,23.769970483749645,Southeast Asia's Megafire
250,4.488402079781766,19.71006392336094,Southeast Asia's Megafire
251,6.197523784127263,16.81929156175594,Southeast Asia's Megafire
252,2.9991520762569386,8.765508608444918,Southeast Asia's Megafire
253,7.4532493198414835,18.170899815198737,Southeast Asia's Megafire
254,3.298520040784108,13.028302159960685,Southeast Asia's Megafire
255,3.607696696946994,10.397240007798828,Southeast Asia's Megafire
256,6.848594405069352,23.93929757151502,Southeast Asia's Megafire
257,4.56995178961585,17.310882021279724,Southeast Asia's Megafire
258,5.280174948690332,19.252849399408696,Southeast Asia's Megafire
259,4.433679460779596,16.949686888174107,Southeast Asia's Megafire
260,5.5527157297327605,21.61547128026789,Southeast Asia's Megafire
261,6.560590848000466,26.255908780883047,Southeast Asia's Megafire
262,4.715645254901731,14.540669904024465,Southeast Asia's Megafire
263,7.234651707355383,20.974366912929092,Southeast Asia's Megafire
264,6.460277771131196,16.1194545064925,Southeast Asia's Megafire
265,4.02904981568671,19.448233931373444,Southeast Asia's Megafire
266,7.903023176742385,16.726012942517407,Southeast Asia's Megafire
267,7.83852683299934,21.64799759264723,Southeast Asia's Megafire
268,3.3269929954921156,13.796391419096603,Southeast Asia's Megafire
269,3.6830822205453755,11.972827179187728,Southeast Asia's Megafire
270,5.756970401512226,16.36649943881698,Southeast Asia's Megafire
271,4.812361842688138,16.441808943237007,Southeast Asia's Megafire
272,3.6528806802737313,11.308775058773602,Southeast Asia's Megafire
273,9.304148861440861,17.32856681072873,Southeast Asia's Megafire
274,8.894684023524137,26.06816799629746,Southeast Asia's Megafire
275,6.080703114718543,19.553989032839013,Southeast Asia's Megafire
276,3.835559849706514,10.958667124027611,Southeast Asia's Megafire
277,2.7681468792405823,11.975715585838033,Southeast Asia's Megafire
278,2.9528954655269772,17.654282655688668,Southeast Asia's Megafire
279,6.937736350817267,24.38823798646984,Southeast Asia's Megafire
280,3.977420966501892,11.103145181866179,Southeast Asia's Megafire
281,3.992853052348505,11.785444146074662,Southeast Asia's Megafire
282,4.9943062097205635,16.38403164915411,Southeast Asia's Megafire
283,4.828581844049032,12.773091889034857,Southeast Asia's Megafire
284,5.016245356869139,11.506212908497835,Southeast Asia's Megafire
285,6.300864738861618,17.112102660899822,Southeast Asia's Megafire
286,3.1046626909587713,11.3149565172302,Southeast Asia's Megafire
287,5.144123150428074,14.616756878207195,Southeast Asia's Megafire
288,6.936558432984855,17.593524488382208,Southeast Asia's Megafire
289,6.609978543441193,18.57099502886851,Southeast Asia's Megafire
290,2.1997684563647,9.519546051903134,Southeast Asia's Megafire
291,5.55146671879633,18.623406834891753,Southeast Asia's Megafire
292,5.056795686818968,22.998496129005282,Southeast Asia's Megafire
293,3.3422202799919387,10.773466126605355,Southeast Asia's Megafire
294,5.195460039994019,13.81074045784413,Southeast Asia's Megafire
295,4.424869603125966,20.092215133389622,Southeast Asia's Megafire
296,3.356224663620911,14.195960503863947,Southeast Asia's Megafire
297,3.141101920236852,19.402035372810943,Southeast Asia's Megafire
298,7.784369682085526,21.762062233622522,Southeast Asia's Megafire
299,6.893751684977729,21.56777362229169,Southeast Asia's Megafire
300,5.385407044062426,16.03621321130126,Southeast Asia's Megafire
301,6.167477962008556,22.248300319334007,Southeast Asia's Megafire
302,4.5651442610213895,18.426431744505123,Southeast Asia's Megafire
303,5.072374893569765,19.483332067156176,Southeast Asia's Megafire
304,4.3610000878994475,12.635048507080576,Southeast Asia's Megafire
305,5.832009407914014,18.436072456564318,Southeast Asia's Megafire
306,5.523439223757295,21.63191162822156,Southeast Asia's Megafire
307,4.934294147355964,15.731288632397339,Southeast Asia's Megafire
308,4.889507372538472,11.683213863383479,Southeast Asia's Megafire
309,4.426034068895368,14.856826949231271,Southeast Asia's Megafire
310,5.197714745813756,15.409545183864672,Southeast Asia's Megafire
311,6.112930252397467,15.663164062589322,Southeast Asia's Megafire
312,4.421777920486918,9.689446404775177,Southeast Asia's Megafire
313,1.4201273734730666,6.670692321090667,Southeast Asia's Megafire
314,4.26748576965158,14.97255026613415,Southeast Asia's Megafire
315,6.265410271177335,23.03966059966541,Southeast Asia's Megafire
316,4.787362412979003,15.598203381438964,Southeast Asia's Megafire
317,5.763562707526353,19.949056589085345,Southeast Asia's Megafire
318,4.840340521262756,18.769805174750097,Southeast Asia's Megafire
319,3.1069613486281327,11.157329739240769,Southeast Asia's Megafire
320,6.70883894157575,13.342496847144554,Southeast Asia's Megafire
321,3.238445176441593,14.125839574784044,Southeast Asia's Megafire
322,3.742948907470818,16.640050194659302,Southeast Asia's Megafire
323,8.414413631301166,25.399311695733672,Southeast Asia's Megafire
324,5.723237618254548,12.79261987344418,Southeast Asia's Megafire
325,5.378864935146445,12.373955098020858,Southeast Asia's Megafire
326,6.698062857948195,23.787454543368057,Southeast Asia's Megafire
327,4.367383409430955,12.560074523661237,Southeast Asia's Megafire
328,5.933683987304538,16.72878201940979,Southeast Asia's Megafire
329,3.2651917281599956,12.14234473312968,Southeast Asia's Megafire
330,5.836827262256625,18.74037897866343,Southeast Asia's Megafire
331,5.85340392520557,17.40352615356634,Southeast Asia's Megafire
332,7.234931041582847,31.238897544590223,Southeast Asia's Megafire
333,5.235419510053022,17.072248721744245,Southeast Asia's Megafire
334,4.4394056352298685,19.39536273766055,Southeast Asia's Megafire
335,5.162804750991655,19.15064518428644,Southeast Asia's Megafire
336,3.3888743519531244,14.760552706770275,Southeast Asia's Megafire
337,6.254934502918052,15.284784099932617,Southeast Asia's Megafire
338,5.477670890250003,14.785391054659593,Southeast Asia's Megafire
339,5.735223095862395,22.375698702121362,Southeast Asia's Megafire
340,5.788892381619364,19.580364916605802,Southeast Asia's Megafire
341,3.4947066362117583,9.376884855880954,Southeast Asia's Megafire
342,4.193572120861162,12.609652928908789,Southeast Asia's Megafire
343,6.081602842412242,15.516876360344243,Southeast Asia's Megafire
344,7.176996382674979,16.205574644365115,Southeast Asia's Megafire
345,5.600351034435842,16.31614498372671,Southeast Asia's Megafire
346,3.824092493190595,11.231763337437833,Southeast Asia's Megafire
347,9.648225673308044,26.496372439724922,Southeast Asia's Megafire
348,6.521374164947312,18.178720379633027,Southeast Asia's Megafire
349,4.502973770510627,12.099539248887146,Southeast Asia's Megafire
350,5.021279341323942,17.77693431245779,Southeast Asia's Megafire
351,3.8003231766961165,11.688101174862418,Southeast Asia's Megafire
352,7.38242929757517,20.95932358427841,Southeast Asia's Megafire
353,6.103224055489263,15.626604857883683,Southeast Asia's Megafire
354,5.033680487082489,20.795493371294683,Southeast Asia's Megafire
